smiles,cid,name,broad_id,smiles_number
CCN1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC,3033769,raclopride,BRD-K04111260-001-10-0,smiles2
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,36462,etoposide,BRD-K37798499-001-27-2,smiles1
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,36462,etoposide,BRD-K37798499-001-27-2,smiles2
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,36462,etoposide,BRD-K37798499-001-27-2,smiles3
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,36462,etoposide,BRD-K37798499-001-27-2,smiles4
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,36462,etoposide,BRD-K37798499-001-27-2,smiles5
COc1cc(cc(OC)c1O)[C@H]1[C@@H]2[C@H](COC2=O)[C@H](O[C@@H]2O[C@@H]3CO[C@@H](C)O[C@H]3[C@H](O)[C@H]2O)c2cc3OCOc3cc12,36462,etoposide,BRD-K37798499-001-27-2,smiles6
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2812,clotrimazole,BRD-K15916496-001-27-9,smiles1
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2812,clotrimazole,BRD-K15916496-001-27-9,smiles2
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,2812,clotrimazole,BRD-K15916496-001-27-9,smiles3
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,5328940,bosutinib,BRD-K99964838-001-11-9,smiles1
COc1cc(Nc2c(cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)C#N)c(Cl)cc1Cl,5328940,bosutinib,BRD-K99964838-001-11-9,smiles2
COCCc1ccc(OCC(O)CNC(C)C)cc1,4171,metoprolol,BRD-A03623303-045-09-5,smiles1
COCCc1ccc(OCC(O)CNC(C)C)cc1,4171,metoprolol,BRD-A03623303-045-09-5,smiles2
COCCc1ccc(OCC(O)CNC(C)C)cc1,4171,metoprolol,BRD-A03623303-045-09-5,smiles3
CO[C@@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@@H](OC(=O)c3ccccc3)[C@@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C,129009963,cabazitaxel,BRD-K06858286-001-01-3,smiles1
CCCCc1ncc(\C=C(/Cc2cccs2)C(O)=O)n1Cc1ccc(cc1)C(O)=O,5281037,eprosartan,BRD-K67977190-066-02-3,smiles1
CCCCc1ncc(\C=C(/Cc2cccs2)C(O)=O)n1Cc1ccc(cc1)C(O)=O,5281037,eprosartan,BRD-K67977190-066-02-3,smiles2
NC(=O)NO,3657,hydroxyurea,BRD-K51747290-001-13-1,smiles1
NC(=O)NO,3657,hydroxyurea,BRD-K51747290-001-13-1,smiles2
NC(=O)NO,3657,hydroxyurea,BRD-K51747290-001-13-1,smiles3
NC(CO)(CO)CO,6503,trometamol,BRD-K47978074-001-02-4,smiles1
NC(CO)(CO)CO,6503,trometamol,BRD-K47978074-001-02-4,smiles2
N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,460612,melphalan,BRD-K87827419-001-16-8,smiles1
N[C@@H](Cc1ccc(cc1)N(CCCl)CCCl)C(O)=O,460612,melphalan,BRD-K87827419-001-16-8,smiles2
CO[C@H]1[C@@H](CC(=O)O[C@H](C)C\C=C\C=C\[C@H](O)[C@H](C)C[C@H](CC=O)[C@@H]1O[C@@H]1O[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC(=O)CC(C)C)[C@@H](O)[C@H](C)O2)[C@@H]([C@H]1O)N(C)C)OC(C)=O,23817954,josamycin,BRD-K25837718-001-03-8,smiles1
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5952,deoxycorticosterone-acetate,BRD-K24556098-001-16-7,smiles1
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5952,deoxycorticosterone-acetate,BRD-K24556098-001-16-7,smiles2
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5952,deoxycorticosterone-acetate,BRD-K24556098-001-16-7,smiles3
CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,5952,deoxycorticosterone-acetate,BRD-K24556098-001-16-7,smiles4
S=c1[nH]cnc2nc[nH]c12,667490,mercaptopurine,BRD-K91601245-001-12-0,smiles1
S=c1[nH]cnc2nc[nH]c12,667490,mercaptopurine,BRD-K91601245-001-12-0,smiles2
COc1nc(N)nc2n(cnc12)[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1O,3011155,nelarabine,BRD-K84466663-001-05-4,smiles1
C[C@]12CCC3C(CCc4cc(O)ccc34)C1CC[C@@H]2OC(=O)CCC1CCCC1,5702051,estradiol-cypionate,BRD-A91452556-001-04-0,smiles1
NC(=O)N1c2ccccc2CC(=O)c2ccccc12,34312,oxcarbazepine,BRD-K04196797-001-24-4,smiles1
NC(=O)N1c2ccccc2CC(=O)c2ccccc12,34312,oxcarbazepine,BRD-K04196797-001-24-4,smiles2
NC(=O)N1c2ccccc2CC(=O)c2ccccc12,34312,oxcarbazepine,BRD-K04196797-001-24-4,smiles3
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5318,sulconazole,BRD-A70649075-008-30-8,smiles1
Clc1ccc(CSC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5318,sulconazole,BRD-A70649075-008-30-8,smiles2
CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,5362,suxibuzone,BRD-K78815826-001-14-6,smiles1
CCCCC1(COC(=O)CCC(O)=O)C(=O)N(N(C1=O)c1ccccc1)c1ccccc1,5362,suxibuzone,BRD-K78815826-001-14-6,smiles2
Cc1cccc(C)c1NC1=NCCCS1,5707,xylazine,BRD-K21565985-001-22-5,smiles1
Cc1cccc(C)c1NC1=NCCCS1,5707,xylazine,BRD-K21565985-001-22-5,smiles2
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@@H](O)[C@@H](O)[C@@H](O)CO)c2cc1C,6759,riboflavin,BRD-K70246307-001-04-1,smiles1
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,493570,riboflavin,BRD-K70246307-001-04-1,smiles2
Cc1cc2nc3c(nc(=O)[nH]c3=O)n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,493570,riboflavin,BRD-K70246307-001-04-1,smiles3
Nc1nc(N)nc(NC2CC2)n1,47866,cyromazine,BRD-K36711084-001-02-0,smiles1
Nc1nc(N)nc(NC2CC2)n1,47866,cyromazine,BRD-K36711084-001-02-0,smiles2
CC(O)Cn1c(C)ncc1[N+]([O-])=O,71815,secnidazole,BRD-A70083328-001-23-5,smiles1
CC(O)Cn1c(C)ncc1[N+]([O-])=O,71815,secnidazole,BRD-A70083328-001-23-5,smiles2
CC(O)Cn1c(C)ncc1[N+]([O-])=O,71815,secnidazole,BRD-A70083328-001-23-5,smiles3
CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,3397,flutamide,BRD-K28307902-001-21-7,smiles1
CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,3397,flutamide,BRD-K28307902-001-21-7,smiles2
CC(C)C(=O)Nc1ccc(c(c1)C(F)(F)F)[N+]([O-])=O,3397,flutamide,BRD-K28307902-001-21-7,smiles3
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O,468595,posaconazole,BRD-K06222852-001-03-2,smiles1
CC[C@@H]([C@H](C)O)n1ncn(-c2ccc(cc2)N2CCN(CC2)c2ccc(OC[C@@H]3CO[C@](Cn4cncn4)(C3)c3ccc(F)cc3F)cc2)c1=O,468595,posaconazole,BRD-K06222852-001-03-2,smiles2
CCCCCCCCCCCCCCCC(=O)NCCO,4671,palmitoylethanolamide,BRD-K68095457-001-10-1,smiles1
CCCCCCCCCCCCCCCC(=O)NCCO,4671,palmitoylethanolamide,BRD-K68095457-001-10-1,smiles2
CCC1=C[C@@H]2C[N@](C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,5311497,vinorelbine,BRD-K69280563-001-01-8,smiles1
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,5311497,vinorelbine,BRD-K69280563-001-01-8,smiles2
CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C2)(C(=O)OC)c1cc2c(cc1OC)N(C)[C@@H]1[C@]22CCN3CC=C[C@](CC)([C@@H]23)[C@@H](OC(C)=O)[C@]1(O)C(=O)OC,5311497,vinorelbine,BRD-K69280563-001-01-8,smiles3
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4993,pyrimethamine,BRD-K88429204-001-35-1,smiles1
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4993,pyrimethamine,BRD-K88429204-001-35-1,smiles2
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4993,pyrimethamine,BRD-K88429204-001-35-1,smiles3
CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,4993,pyrimethamine,BRD-K88429204-001-35-1,smiles4
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,68827,artemisinin,BRD-K13112821-001-17-4,smiles1
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,68827,artemisinin,BRD-K13112821-001-17-4,smiles2
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,68827,artemisinin,BRD-K13112821-001-17-4,smiles3
C[C@@H]1CC[C@H]2[C@@H](C)C(=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,68827,artemisinin,BRD-K13112821-001-17-4,smiles4
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,32798,clobetasol-propionate,BRD-K10799896-001-26-2,smiles1
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,32798,clobetasol-propionate,BRD-K10799896-001-26-2,smiles2
CCC(=O)O[C@@]1([C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]12C)C(=O)CCl,32798,clobetasol-propionate,BRD-K10799896-001-26-2,smiles3
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1548955,clomifene,BRD-K29950728-048-17-4,smiles1
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1548953,clomifene,BRD-K29950728-048-17-4,smiles1
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,2800,clomifene,BRD-K29950728-048-17-4,smiles1
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1548955,clomifene,BRD-K29950728-048-17-4,smiles2
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1548953,clomifene,BRD-K29950728-048-17-4,smiles2
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,2800,clomifene,BRD-K29950728-048-17-4,smiles2
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1548955,clomifene,BRD-K29950728-048-17-4,smiles3
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,1548953,clomifene,BRD-K29950728-048-17-4,smiles3
CCN(CC)CCOc1ccc(cc1)C(=C(/Cl)c1ccccc1)\c1ccccc1,2800,clomifene,BRD-K29950728-048-17-4,smiles3
CN(C)C1CCCN(C(=O)c2ccc(NC(=O)c3ccccc3C)cc2)c2ccccc12,119369,mozavaptan,BRD-A31095847-001-02-3,smiles1
CNCCn1c2c(cnc3cc4OCOc4cc23)c2cc(OC)c(OC)cc2c1=O,10294813,genz-644282,BRD-K99475619-001-01-2,smiles1
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12,107967,FK-888,BRD-K83508485-001-02-7,smiles1
CN(Cc1ccccc1)C(=O)[C@H](Cc1ccc2ccccc2c1)NC(=O)[C@@H]1C[C@@H](O)CN1C(=O)c1cn(C)c2ccccc12,107967,FK-888,BRD-K83508485-001-02-7,smiles2
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,107985,triptolide,BRD-K39484304-001-16-5,smiles1
CC(C)[C@]12O[C@H]1[C@@H]1O[C@]11[C@]3(O[C@H]3C[C@H]3C4=C(CC[C@]13C)C(=O)OC4)[C@@H]2O,107985,triptolide,BRD-K39484304-001-16-5,smiles2
CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1oc2cc(Cl)ccc2c(=O)c1Cc1ccccc1,9936388,SB-743921,BRD-K68532323-003-02-8,smiles1
CC(C)[C@@H](N(CCCN)C(=O)c1ccc(C)cc1)c1oc2cc(Cl)ccc2c(=O)c1Cc1ccccc1,9936388,SB-743921,BRD-K68532323-003-02-8,smiles2
NC(=O)c1nc(F)cnc1O,492405,favipiravir,BRD-K04264130-001-01-4,smiles1
CN1CCN(Cc2ccc(cc2C(F)(F)F)C(=O)Nc2cnc(C)c(Nc3nccc(n3)-c3cccnc3)c2)CC1,46848036,flumatinib,BRD-K68870568-066-01-5,smiles1
CC1(C)Cc2c(c(nn2-c2ccc(C(N)=O)c(N[C@H]3CC[C@H](O)CC3)c2)C(F)(F)F)C(=O)C1,24772860,SNX-2112,BRD-K71281111-001-04-3,smiles1
CC(C)NC[C@@H](C(=O)N1CCN(CC1)c1ncnc2[C@@H](O)C[C@@H](C)c12)c1ccc(Cl)cc1,59671085,GDC-0068,BRD-K71480163-001-01-4,smiles1
CN([C@H]1CC[C@@]2(CCCO2)C[C@@H]1N1CCCC1)C(=O)Cc1ccc(Cl)c(Cl)c1,55652,spiradoline,BRD-K28192623-066-08-1,smiles1
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,11213558,R406,BRD-K20285085-074-04-5,smiles1
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,11213558,R406,BRD-K20285085-074-04-5,smiles2
COc1cc(Nc2ncc(F)c(Nc3ccc4OC(C)(C)C(=O)Nc4n3)n2)cc(OC)c1OC,11213558,R406,BRD-K20285085-074-04-5,smiles3
Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N,4369524,tanaproget,BRD-K99604664-001-01-1,smiles1
Cn1c(ccc1-c1ccc2NC(=S)OC(C)(C)c2c1)C#N,4369524,tanaproget,BRD-K99604664-001-01-1,smiles2
CC(C)(CO)c1cc2cc(NC(=O)C3(CC3)c3ccc4OC(F)(F)Oc4c3)c(F)cc2n1C[C@@H](O)CO,46199646,tezacaftor,BRD-K97101532-001-02-8,smiles1
CN1CCCN(CC1)c1ccc2c(n1)n1c3ccccc3sc1c(C(=O)NCc1cnc(C)cn1)c2=O,25257557,CX-5461,BRD-K12787259-001-04-3,smiles1
CC(C)C[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](C)NC(=O)[C@@H](N)Cc1ccc(O)cc1)C(O)=O,13019201,BW-180C,BRD-K57927309-001-01-7,smiles1
CCC(CC)CC1(CCCCC1)C(=O)Nc1ccccc1SC(=O)C(C)C,6918540,dalcetrapib,BRD-K18849474-001-04-4,smiles1
CCC(CC)CC1(CCCCC1)C(=O)Nc1ccccc1SC(=O)C(C)C,6918540,dalcetrapib,BRD-K18849474-001-04-4,smiles2
O=C(Nc1ccc(cc1)C1(CCCC1)C#N)c1cccnc1NCc1ccncc1,11315474,apatinib,BRD-K25244359-066-03-4,smiles1
O=C(Nc1ccc(cc1)C1(CCCC1)C#N)c1cccnc1NCc1ccncc1,11315474,apatinib,BRD-K25244359-066-03-4,smiles2
Fc1cc(F)cc(c1)[C@@H]1CNC2(CCCC2)C(=O)N1CC(=O)Nc1ccc2C[C@]3(Cc2c1)C(=O)Nc1ncccc31,25019940,MK-3207,BRD-K66911501-003-01-2,smiles1
COc1ccc(COc2cc3oc(=O)c4cc(ccc4c3cc2OC)C(C)O)cc1,11998575,palomid-529,BRD-A50998626-001-02-1,smiles1
COc1ccc(Cl)cc1C(=O)NCCc1ccc(cc1)C(O)=O,41214,meglitinide,BRD-K51324732-001-01-0,smiles1
Cn1cncc1[C@@](N)(c1ccc(Cl)cc1)c1ccc2n(C)c(=O)cc(-c3cccc(Cl)c3)c2c1,159324,tipifarnib,BRD-K62965247-001-04-9,smiles1
OCCONC(=O)c1cc(CN2OCCCC2=O)c(F)c(F)c1Nc1ccc(I)cc1F,11548630,Ro-4987655,BRD-K64538373-001-01-4,smiles1
CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N3CCN(C)CC3)c2C1)c1ccccc1,11442891,danusertib,BRD-K07881437-001-04-6,smiles1
CO[C@@H](C(=O)N1Cc2[nH]nc(NC(=O)c3ccc(cc3)N3CCN(C)CC3)c2C1)c1ccccc1,11442891,danusertib,BRD-K07881437-001-04-6,smiles2
NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1,11152667,AZD7762,BRD-K86525559-001-07-8,smiles1
NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1,11152667,AZD7762,BRD-K86525559-001-07-8,smiles2
NC(=O)Nc1cc(sc1C(=O)N[C@H]1CCCNC1)-c1cccc(F)c1,11152667,AZD7762,BRD-K86525559-001-07-8,smiles3
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],135413511,tirapazamine,BRD-K92968657-001-01-6,smiles1
Nc1n[n+]([O-])c2ccccc2[n+]1[O-],135413511,tirapazamine,BRD-K92968657-001-01-6,smiles2
COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC,2353,berberine,BRD-K14796088-003-26-8,smiles1
COc1ccc2cc3-c4cc5OCOc5cc4CC[n+]3cc2c1OC,2353,berberine,BRD-K14796088-003-26-8,smiles2
Cc1cc(C)c(Nc2ccnc(Nc3ccc(cc3)C#N)n2)c(C)c1,214347,dapivirine,BRD-K12885236-001-02-7,smiles1
CO[C@@H]1[C@@H](C[C@H]2O[C@]1(C)n1c3ccccc3c3c4CNC(=O)c4c4c5ccccc5n2c4c13)N(C)C(=O)c1ccccc1,9829523,midostaurin,BRD-K13646352-001-03-8,smiles1
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,15547703,tosedostat,BRD-K92241597-001-06-0,smiles1
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,15547703,tosedostat,BRD-K92241597-001-06-0,smiles2
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,15547703,tosedostat,BRD-K92241597-001-06-0,smiles3
CC(C)C[C@H]([C@H](O)C(=O)NO)C(=O)N[C@H](C(=O)OC1CCCC1)c1ccccc1,15547703,tosedostat,BRD-K92241597-001-06-0,smiles4
COc1cnc(-n2cnc(C)n2)c2[nH]cc(C(=O)C(=O)N3CCN(CC3)C(=O)c3ccccc3)c12,11317439,BMS-626529,BRD-K97883416-001-01-4,smiles1
CS(=O)(=O)N1CCN(Cc2cc3nc(nc(N4CCOCC4)c3s2)-c2cccc3[nH]ncc23)CC1,17755052,GDC-0941,BRD-K52911425-001-09-8,smiles1
C(CN1CCCC1)Oc1ccc2Nc3nccc(n3)-c3cccc(COC\C=C\COCc1c2)c3,46216796,pacritinib,BRD-K19034817-001-01-4,smiles1
C(CN1CCCC1)Oc1ccc2Nc3nccc(n3)-c3cccc(COC\C=C\COCc1c2)c3,46216796,pacritinib,BRD-K19034817-001-01-4,smiles2
C(CN1CCCC1)Oc1ccc2Nc3nccc(n3)-c3cccc(COC\C=C\COCc1c2)c3,46216796,pacritinib,BRD-K19034817-001-01-4,smiles3
CN(C)CCN1C(=O)c2cccc3cc(NC(N)=O)cc(C1=O)c23,16048966,UNBS-5162,BRD-K30933884-001-01-0,smiles1
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,11713159,PF-562271,BRD-K99545815-001-06-3,smiles1
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,11713159,PF-562271,BRD-K99545815-001-06-3,smiles2
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,11713159,PF-562271,BRD-K99545815-001-06-3,smiles3
CN(c1ncccc1CNc1nc(Nc2ccc3NC(=O)Cc3c2)ncc1C(F)(F)F)S(C)(=O)=O,11713159,PF-562271,BRD-K99545815-001-06-3,smiles4
Cc1cc(nn1Cc1ccnc(c1)N1CCN(CC1)C1CC1)-c1nc(no1)-c1ccc(OC(F)(F)F)cc1,67377767,BAY-87-2243,BRD-K70463136-001-01-5,smiles1
Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,5329099,orantinib,BRD-K55966568-001-05-4,smiles1
Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,5329099,orantinib,BRD-K55966568-001-05-4,smiles2
Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,5329099,orantinib,BRD-K55966568-001-05-4,smiles3
Cc1[nH]c(\C=C2/C(=O)Nc3ccccc23)c(C)c1CCC(O)=O,5329099,orantinib,BRD-K55966568-001-05-4,smiles4
CNC(=O)c1ccccc1Nc1nc(Nc2ccc3C[C@H](CCCc3c2OC)N2CCN(CCO)CC2)ncc1Cl,71721648,CEP-37440,BRD-K72827473-001-01-0,smiles1
CCCC(CCC)C(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,11646777,LY2334737,BRD-K04993719-001-01-7,smiles1
COc1cccc(c1)-c1ccc(NC(=O)C2=C(CCC2)C(O)=O)c(F)c1,9820008,SC-12267,BRD-K40797222-001-01-8,smiles1
CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,9952773,TAK-715,BRD-K52751261-001-06-1,smiles1
CCc1nc(c(s1)-c1ccnc(NC(=O)c2ccccc2)c1)-c1cccc(C)c1,9952773,TAK-715,BRD-K52751261-001-06-1,smiles2
NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F,10341154,VX-702,BRD-K07736136-001-04-6,smiles1
NC(=O)N(c1ccc(C(N)=O)c(n1)-c1ccc(F)cc1F)c1c(F)cccc1F,10341154,VX-702,BRD-K07736136-001-04-6,smiles2
CCCCS(=N)(=O)CC[C@H](N)C(O)=O,119565,buthionine-sulfoximine,BRD-A47706533-001-02-6,smiles1
C(c1ccccc1)n1c(nc2ccccc12)N1CCNCC1,65997,lerisetron,BRD-K62398570-300-01-2,smiles1
CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]11CO1,91518,anguidine,BRD-K45724504-001-01-6,smiles1
Ic1ccc(CN2CCC(CC2)C2(CCC(=O)NC2=O)c2ccccc2)cc1,14479846,iododexetimide,BRD-A46813902-001-01-6,smiles1
Nc1nc(S)c2ncn([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)c2n1,2724387,tioguanine,BRD-K75649340-001-13-1,smiles1
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3C2C[C@@H]1CC1NCCc2cc(OC)c(OC)cc12,5702048,emetine,BRD-A25687296-300-04-3,smiles1
CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc12,10219,emetine,BRD-A25687296-300-04-3,smiles2
COC(=O)C[C@@](O)(CCC(C)(C)O)C(=O)O[C@H]1[C@@H]2c3cc4OCOc4cc3CCN3CCC[C@]23C=C1OC,72331,harringtonine,BRD-K96358241-001-01-9,smiles1
OC(COc1cccc2[nH]c(cc12)C#N)CN1CCN(CC1)C(c1ccccc1)c1ccccc1,5190,DPI-201106,BRD-A64553394-001-04-4,smiles1
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,132519,ilomastat,BRD-K51662849-001-08-8,smiles1
CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](CC(C)C)CC(=O)NO,132519,ilomastat,BRD-K51662849-001-08-8,smiles2
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,3503,gossypol,BRD-K19295594-015-14-3,smiles1
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,3503,gossypol,BRD-K19295594-015-14-3,smiles2
CC(C)c1c(O)c(O)c(C=O)c2c(O)c(c(C)cc12)-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,3503,gossypol,BRD-K19295594-015-14-3,smiles3
